route_id,timestamp,speed_kmh,vehicle_volume,travel_time_min
B->D,2025-04-07 19:54:00,17.1,145,35.1
B->C,2025-04-07 19:54:00,17.0,148,35.2
A->B,2025-04-07 19:55:00,21.4,148,28.1
B->D,2025-04-07 19:55:00,22.3,172,26.9
B->D,2025-04-07 19:56:00,17.8,150,33.7
C->D,2025-04-07 19:57:00,31.6,142,19.0
A->C,2025-04-07 19:57:00,26.1,157,23.0
C->D,2025-04-07 19:58:00,27.6,172,21.7
A->B,2025-04-07 19:58:00,15.9,138,37.8
B->C,2025-04-07 19:58:00,28.7,135,20.9
B->C,2025-04-07 19:58:00,20.3,156,29.6
B->C,2025-04-07 19:58:00,22.2,136,27.0
C->D,2025-04-07 19:58:00,27.6,168,21.7
C->D,2025-04-07 19:59:00,22.9,157,26.2
A->C,2025-04-07 19:59:00,29.6,123,20.3
B->D,2025-04-07 20:00:00,53.6,68,11.2
B->D,2025-04-07 20:00:00,48.5,65,12.4
C->D,2025-04-07 20:01:00,40.7,60,14.7
A->C,2025-04-07 20:02:00,35.2,68,17.1
B->D,2025-04-07 20:02:00,48.8,77,12.3
B->C,2025-04-07 20:02:00,45.2,59,13.3
B->D,2025-04-07 20:02:00,43.0,79,13.9
B->C,2025-04-07 20:03:00,37.4,65,16.0
A->B,2025-04-07 20:04:00,47.4,81,12.7
B->C,2025-04-07 20:05:00,38.9,67,15.4
B->C,2025-04-07 20:05:00,36.5,65,16.4
A->B,2025-04-07 20:06:00,30.1,88,20.0
B->D,2025-04-07 20:06:00,46.1,75,13.0
A->C,2025-04-07 20:06:00,51.0,66,11.8
A->C,2025-04-07 20:07:00,39.4,71,15.2
A->B,2025-04-07 20:07:00,55.4,75,10.8
A->C,2025-04-07 20:07:00,46.8,66,12.8
C->D,2025-04-07 20:08:00,51.9,74,11.6
A->B,2025-04-07 20:08:00,36.8,73,16.3
A->B,2025-04-07 20:08:00,45.3,72,13.2
B->C,2025-04-07 20:09:00,59.8,75,10.0
B->C,2025-04-07 20:09:00,41.2,64,14.6
B->C,2025-04-07 20:09:00,35.5,69,16.9
B->C,2025-04-07 20:10:00,54.5,74,11.0
B->D,2025-04-07 20:11:00,35.2,67,17.1
A->B,2025-04-07 20:12:00,33.9,72,17.7
A->B,2025-04-07 20:12:00,51.7,64,11.6
A->C,2025-04-07 20:14:00,37.5,70,16.0
B->C,2025-04-07 20:14:00,47.0,81,12.8
B->C,2025-04-07 20:14:00,46.2,63,13.0
B->C,2025-04-07 20:15:00,38.2,70,15.7
B->C,2025-04-07 20:15:00,57.0,79,10.5
C->D,2025-04-07 20:15:00,33.3,77,18.0
B->D,2025-04-07 20:15:00,42.2,79,14.2
A->C,2025-04-07 20:16:00,35.5,72,16.9
B->D,2025-04-07 20:17:00,51.8,82,11.6
A->C,2025-04-07 20:17:00,48.4,56,12.4
A->C,2025-04-07 20:18:00,41.5,56,14.5
A->C,2025-04-07 20:19:00,40.6,62,14.8
A->C,2025-04-07 20:19:00,48.8,79,12.3
C->D,2025-04-07 20:19:00,59.6,72,10.1
C->D,2025-04-07 20:19:00,38.2,64,15.7
A->C,2025-04-07 20:19:00,58.5,69,10.3
A->B,2025-04-07 20:20:00,43.9,64,13.7
C->D,2025-04-07 20:20:00,33.7,70,17.8
A->B,2025-04-07 20:21:00,57.8,72,10.4
A->C,2025-04-07 20:22:00,56.2,51,10.7
B->D,2025-04-07 20:22:00,47.9,72,12.5
B->C,2025-04-07 20:22:00,59.9,72,10.0
C->D,2025-04-07 20:23:00,57.9,59,10.4
A->C,2025-04-07 20:23:00,56.0,63,10.7
A->C,2025-04-07 20:23:00,45.7,75,13.1
B->C,2025-04-07 20:23:00,31.1,75,19.3
A->B,2025-04-07 20:24:00,35.2,74,17.0
A->C,2025-04-07 20:25:00,42.2,73,14.2
B->D,2025-04-07 20:25:00,31.0,79,19.3
C->D,2025-04-07 20:25:00,44.0,72,13.6
B->D,2025-04-07 20:26:00,56.4,65,10.6
B->C,2025-04-07 20:26:00,36.8,66,16.3
C->D,2025-04-07 20:27:00,44.4,71,13.5
B->C,2025-04-07 20:27:00,30.5,73,19.7
A->B,2025-04-07 20:27:00,51.0,68,11.8
A->C,2025-04-07 20:28:00,52.0,66,11.5
A->C,2025-04-07 20:28:00,39.3,72,15.3
A->C,2025-04-07 20:29:00,38.3,72,15.7
B->C,2025-04-07 20:29:00,50.6,66,11.9
B->C,2025-04-07 20:30:00,51.5,61,11.6
B->D,2025-04-07 20:31:00,50.1,68,12.0
B->C,2025-04-07 20:31:00,43.7,70,13.7
A->B,2025-04-07 20:31:00,33.7,80,17.8
A->C,2025-04-07 20:31:00,39.9,81,15.0
A->C,2025-04-07 20:32:00,48.6,65,12.3
C->D,2025-04-07 20:32:00,48.0,65,12.5
B->D,2025-04-07 20:33:00,59.9,72,10.0
A->C,2025-04-07 20:33:00,54.8,74,11.0
B->D,2025-04-07 20:34:00,53.0,79,11.3
B->C,2025-04-07 20:34:00,55.8,80,10.8
A->B,2025-04-07 20:35:00,44.3,75,13.6
C->D,2025-04-07 20:35:00,57.7,79,10.4
B->C,2025-04-07 20:35:00,38.9,60,15.4
C->D,2025-04-07 20:35:00,31.6,77,19.0
C->D,2025-04-07 20:37:00,53.1,59,11.3
A->B,2025-04-07 20:37:00,58.4,83,10.3
A->C,2025-04-07 20:37:00,34.2,72,17.5
A->C,2025-04-07 20:38:00,52.5,70,11.4
A->C,2025-04-07 20:38:00,47.5,60,12.6
A->C,2025-04-07 20:39:00,49.5,53,12.1
A->C,2025-04-07 20:39:00,39.5,69,15.2
A->B,2025-04-07 20:39:00,33.4,79,18.0
A->C,2025-04-07 20:39:00,56.3,64,10.7
B->D,2025-04-07 20:40:00,42.8,76,14.0
B->C,2025-04-07 20:41:00,55.0,68,10.9
A->C,2025-04-07 20:41:00,36.2,60,16.6
A->C,2025-04-07 20:42:00,44.2,79,13.6
A->B,2025-04-07 20:43:00,50.4,61,11.9
C->D,2025-04-07 20:43:00,35.0,67,17.1
A->C,2025-04-07 20:44:00,39.6,65,15.1
B->D,2025-04-07 20:45:00,33.6,79,17.9
C->D,2025-04-07 20:45:00,53.6,58,11.2
B->C,2025-04-07 20:45:00,59.8,65,10.0
A->C,2025-04-07 20:45:00,41.6,65,14.4
A->B,2025-04-07 20:46:00,42.1,66,14.3
A->C,2025-04-07 20:47:00,56.1,63,10.7
B->C,2025-04-07 20:47:00,47.3,57,12.7
A->B,2025-04-07 20:47:00,43.3,64,13.9
B->D,2025-04-07 20:48:00,43.8,76,13.7
A->B,2025-04-07 20:48:00,54.9,74,10.9
C->D,2025-04-07 20:48:00,35.8,60,16.8
C->D,2025-04-07 20:48:00,50.8,58,11.8
A->C,2025-04-07 20:50:00,50.8,64,11.8
C->D,2025-04-07 20:50:00,47.2,71,12.7
A->B,2025-04-07 20:50:00,54.6,70,11.0
A->C,2025-04-07 20:50:00,30.5,70,19.7
B->D,2025-04-07 20:51:00,49.1,74,12.2
B->D,2025-04-07 20:52:00,37.6,63,16.0
C->D,2025-04-07 20:52:00,36.7,85,16.3
B->D,2025-04-07 20:52:00,54.1,74,11.1
A->B,2025-04-07 20:53:00,59.7,62,10.1
A->B,2025-04-07 20:53:00,58.5,78,10.3
B->D,2025-04-07 20:54:00,44.9,79,13.4
A->C,2025-04-07 20:54:00,51.6,77,11.6
B->C,2025-04-07 20:54:00,44.8,78,13.4
C->D,2025-04-07 20:55:00,59.7,54,10.1
C->D,2025-04-07 20:57:00,49.2,58,12.2
B->D,2025-04-07 20:57:00,51.0,87,11.8
C->D,2025-04-07 20:57:00,44.2,66,13.6
B->C,2025-04-07 20:57:00,31.6,80,19.0
B->C,2025-04-07 20:58:00,37.1,58,16.2
A->C,2025-04-07 20:59:00,56.6,88,10.6
B->C,2025-04-07 21:00:00,46.8,70,12.8
C->D,2025-04-07 21:00:00,47.7,70,12.6
A->C,2025-04-07 21:00:00,39.9,73,15.0
A->C,2025-04-07 21:00:00,49.4,67,12.1
A->B,2025-04-07 21:00:00,50.9,72,11.8
B->D,2025-04-07 21:03:00,46.0,81,13.0
A->B,2025-04-07 21:03:00,42.3,84,14.2
B->C,2025-04-07 21:04:00,31.2,81,19.2
B->D,2025-04-07 21:04:00,58.7,76,10.2
C->D,2025-04-07 21:04:00,53.1,62,11.3
B->D,2025-04-07 21:04:00,51.7,70,11.6
C->D,2025-04-07 21:04:00,51.4,72,11.7
B->D,2025-04-07 21:05:00,31.6,57,19.0
A->C,2025-04-07 21:05:00,44.6,77,13.4
B->C,2025-04-07 21:05:00,46.5,66,12.9
A->C,2025-04-07 21:06:00,30.1,73,19.9
B->C,2025-04-07 21:06:00,31.4,80,19.1
A->C,2025-04-07 21:06:00,33.0,75,18.2
B->D,2025-04-07 21:06:00,43.4,56,13.8
C->D,2025-04-07 21:06:00,32.4,62,18.5
B->D,2025-04-07 21:07:00,47.9,57,12.5
B->D,2025-04-07 21:07:00,33.2,67,18.1
C->D,2025-04-07 21:08:00,52.9,66,11.3
B->D,2025-04-07 21:08:00,33.4,72,18.0
A->C,2025-04-07 21:09:00,58.2,72,10.3
A->C,2025-04-07 21:10:00,58.9,66,10.2
B->D,2025-04-07 21:11:00,40.4,69,14.8
B->C,2025-04-07 21:11:00,36.9,67,16.3
B->C,2025-04-07 21:11:00,46.1,70,13.0
A->B,2025-04-07 21:12:00,39.1,67,15.4
B->C,2025-04-07 21:13:00,43.1,70,13.9
B->C,2025-04-07 21:13:00,54.7,73,11.0
C->D,2025-04-07 21:13:00,53.5,63,11.2
B->C,2025-04-07 21:14:00,33.5,63,17.9
C->D,2025-04-07 21:14:00,48.0,85,12.5
B->D,2025-04-07 21:15:00,49.5,68,12.1
A->C,2025-04-07 21:16:00,56.8,63,10.6
A->B,2025-04-07 21:19:00,39.7,72,15.1
A->C,2025-04-07 21:20:00,38.2,74,15.7
A->C,2025-04-07 21:20:00,38.2,77,15.7
A->B,2025-04-07 21:20:00,38.4,72,15.6
C->D,2025-04-07 21:21:00,54.4,65,11.0
C->D,2025-04-07 21:22:00,51.3,74,11.7
A->B,2025-04-07 21:23:00,48.4,67,12.4
B->C,2025-04-07 21:24:00,49.5,75,12.1
C->D,2025-04-07 21:24:00,58.3,71,10.3
B->D,2025-04-07 21:26:00,57.3,66,10.5
A->B,2025-04-07 21:26:00,48.0,65,12.5
B->D,2025-04-07 21:26:00,57.8,60,10.4
A->B,2025-04-07 21:26:00,39.9,72,15.0
B->C,2025-04-07 21:27:00,43.8,73,13.7
B->C,2025-04-07 21:28:00,36.0,67,16.7
B->D,2025-04-07 21:29:00,50.4,74,11.9
B->C,2025-04-07 21:29:00,53.2,75,11.3
B->D,2025-04-07 21:30:00,52.1,67,11.5
A->C,2025-04-07 21:30:00,34.8,62,17.2
B->C,2025-04-07 21:30:00,47.2,67,12.7
B->D,2025-04-07 21:30:00,31.1,64,19.3
A->B,2025-04-07 21:31:00,59.9,79,10.0
A->C,2025-04-07 21:31:00,55.1,59,10.9
B->D,2025-04-07 21:31:00,40.0,72,15.0
B->D,2025-04-07 21:31:00,51.3,68,11.7
B->D,2025-04-07 21:31:00,32.1,78,18.7
A->C,2025-04-07 21:31:00,59.2,76,10.1
B->D,2025-04-07 21:32:00,46.0,79,13.0
A->C,2025-04-07 21:32:00,53.5,56,11.2
B->C,2025-04-07 21:34:00,37.4,75,16.1
C->D,2025-04-07 21:34:00,31.3,70,19.2
A->C,2025-04-07 21:34:00,48.8,78,12.3
B->C,2025-04-07 21:35:00,44.0,68,13.6
C->D,2025-04-07 21:35:00,43.2,67,13.9
A->B,2025-04-07 21:35:00,47.0,74,12.8
B->C,2025-04-07 21:36:00,43.8,58,13.7
A->C,2025-04-07 21:37:00,53.7,67,11.2
B->C,2025-04-07 21:38:00,49.3,79,12.2
B->D,2025-04-07 21:38:00,35.1,81,17.1
B->D,2025-04-07 21:38:00,39.7,74,15.1
B->D,2025-04-07 21:39:00,55.3,62,10.9
A->B,2025-04-07 21:39:00,47.8,68,12.6
B->C,2025-04-07 21:41:00,55.7,77,10.8
A->B,2025-04-07 21:41:00,33.5,70,17.9
B->C,2025-04-07 21:42:00,49.5,77,12.1
A->B,2025-04-07 21:43:00,54.6,64,11.0
A->B,2025-04-07 21:43:00,32.7,67,18.3
B->C,2025-04-07 21:43:00,59.2,75,10.1
C->D,2025-04-07 21:44:00,35.9,67,16.7
A->B,2025-04-07 21:44:00,38.3,61,15.7
B->C,2025-04-07 21:45:00,36.2,78,16.6
A->B,2025-04-07 21:45:00,41.8,65,14.3
A->B,2025-04-07 21:45:00,51.2,72,11.7
A->B,2025-04-07 21:45:00,44.5,81,13.5
B->C,2025-04-07 21:45:00,38.7,67,15.5
C->D,2025-04-07 21:45:00,43.4,72,13.8
B->D,2025-04-07 21:45:00,39.8,71,15.1
C->D,2025-04-07 21:46:00,53.6,67,11.2
B->D,2025-04-07 21:46:00,45.9,77,13.1
A->C,2025-04-07 21:46:00,36.5,64,16.4
C->D,2025-04-07 21:46:00,58.3,58,10.3
C->D,2025-04-07 21:47:00,47.8,86,12.6
A->C,2025-04-07 21:47:00,32.6,65,18.4
C->D,2025-04-07 21:48:00,59.0,67,10.2
B->D,2025-04-07 21:48:00,41.6,61,14.4
A->C,2025-04-07 21:49:00,30.7,64,19.5
A->C,2025-04-07 21:49:00,43.0,62,13.9
B->C,2025-04-07 21:49:00,42.3,67,14.2
A->B,2025-04-07 21:50:00,49.6,72,12.1
B->C,2025-04-07 21:51:00,42.5,79,14.1
B->C,2025-04-07 21:51:00,40.8,74,14.7
B->D,2025-04-07 21:52:00,32.7,67,18.4
B->D,2025-04-07 21:52:00,54.1,55,11.1
A->B,2025-04-07 21:52:00,38.3,78,15.7
C->D,2025-04-07 21:53:00,51.8,75,11.6
A->C,2025-04-07 21:53:00,52.3,71,11.5
C->D,2025-04-07 21:53:00,48.4,67,12.4
B->C,2025-04-07 21:53:00,58.0,59,10.3
B->D,2025-04-07 21:54:00,30.3,73,19.8
A->C,2025-04-07 21:55:00,37.0,68,16.2
A->B,2025-04-07 21:56:00,33.5,65,17.9
C->D,2025-04-07 21:57:00,57.4,70,10.4
A->C,2025-04-07 21:57:00,49.6,67,12.1
A->B,2025-04-07 21:58:00,32.4,75,18.5
B->D,2025-04-07 22:00:00,69.1,65,8.7
A->C,2025-04-07 22:00:00,50.9,65,11.8
B->C,2025-04-07 22:00:00,59.6,67,10.1
B->D,2025-04-07 22:00:00,74.2,71,8.1
C->D,2025-04-07 22:00:00,67.8,80,8.9
B->C,2025-04-07 22:01:00,73.5,67,8.2
A->C,2025-04-07 22:02:00,52.0,79,11.5
B->C,2025-04-07 22:02:00,51.4,67,11.7
C->D,2025-04-07 22:02:00,52.7,70,11.4
B->D,2025-04-07 22:02:00,55.5,75,10.8
A->C,2025-04-07 22:03:00,54.6,66,11.0
C->D,2025-04-07 22:03:00,73.1,66,8.2
A->C,2025-04-07 22:04:00,62.7,67,9.6
B->D,2025-04-07 22:04:00,64.9,73,9.2
B->C,2025-04-07 22:05:00,69.3,66,8.7
A->C,2025-04-07 22:05:00,54.2,60,11.1
B->D,2025-04-07 22:06:00,52.2,70,11.5
B->C,2025-04-07 22:07:00,52.9,70,11.3
B->D,2025-04-07 22:07:00,53.2,63,11.3
A->C,2025-04-07 22:07:00,71.9,62,8.3
A->B,2025-04-07 22:07:00,56.7,74,10.6
A->B,2025-04-07 22:08:00,63.8,80,9.4
A->C,2025-04-07 22:08:00,70.5,72,8.5
B->D,2025-04-07 22:09:00,79.5,68,7.5
C->D,2025-04-07 22:09:00,67.7,77,8.9
A->B,2025-04-07 22:10:00,59.1,66,10.1
A->B,2025-04-07 22:10:00,77.1,72,7.8
C->D,2025-04-07 22:11:00,72.0,70,8.3
B->C,2025-04-07 22:11:00,64.3,70,9.3
B->D,2025-04-07 22:11:00,56.8,61,10.6
B->C,2025-04-07 22:12:00,73.1,67,8.2
A->C,2025-04-07 22:12:00,74.1,70,8.1
A->B,2025-04-07 22:12:00,52.8,78,11.4
C->D,2025-04-07 22:12:00,56.8,68,10.6
A->B,2025-04-07 22:12:00,63.0,65,9.5
A->B,2025-04-07 22:13:00,65.8,77,9.1
A->B,2025-04-07 22:14:00,69.5,68,8.6
B->C,2025-04-07 22:14:00,79.3,72,7.6
B->C,2025-04-07 22:16:00,64.0,70,9.4
C->D,2025-04-07 22:16:00,76.2,62,7.9
A->C,2025-04-07 22:17:00,63.8,69,9.4
A->B,2025-04-07 22:17:00,61.4,77,9.8
C->D,2025-04-07 22:18:00,53.6,69,11.2
A->C,2025-04-07 22:18:00,68.7,59,8.7
A->C,2025-04-07 22:19:00,71.5,75,8.4
B->D,2025-04-07 22:20:00,64.2,84,9.3
B->C,2025-04-07 22:20:00,64.9,81,9.3
A->B,2025-04-07 22:21:00,67.2,72,8.9
A->B,2025-04-07 22:21:00,55.0,69,10.9
C->D,2025-04-07 22:21:00,69.9,79,8.6
B->C,2025-04-07 22:22:00,61.8,75,9.7
A->B,2025-04-07 22:22:00,56.3,72,10.6
A->B,2025-04-07 22:22:00,64.7,63,9.3
B->C,2025-04-07 22:23:00,69.5,71,8.6
B->D,2025-04-07 22:23:00,67.5,76,8.9
B->C,2025-04-07 22:23:00,54.9,60,10.9
A->C,2025-04-07 22:24:00,59.4,70,10.1
A->B,2025-04-07 22:24:00,50.4,70,11.9
A->C,2025-04-07 22:25:00,53.5,73,11.2
C->D,2025-04-07 22:25:00,55.5,72,10.8
A->B,2025-04-07 22:26:00,56.2,70,10.7
A->B,2025-04-07 22:26:00,58.6,67,10.2
A->C,2025-04-07 22:27:00,74.6,72,8.0
A->B,2025-04-07 22:27:00,50.3,79,11.9
A->C,2025-04-07 22:27:00,54.8,74,10.9
A->B,2025-04-07 22:27:00,73.3,70,8.2
C->D,2025-04-07 22:29:00,67.7,69,8.9
A->B,2025-04-07 22:29:00,67.9,73,8.8
A->C,2025-04-07 22:30:00,75.2,79,8.0
C->D,2025-04-07 22:31:00,79.5,76,7.5
A->B,2025-04-07 22:33:00,65.7,69,9.1
B->C,2025-04-07 22:33:00,63.0,57,9.5
B->D,2025-04-07 22:34:00,61.4,74,9.8
B->C,2025-04-07 22:34:00,67.2,75,8.9
B->C,2025-04-07 22:35:00,61.7,61,9.7
C->D,2025-04-07 22:35:00,54.5,81,11.0
B->C,2025-04-07 22:35:00,65.3,70,9.2
B->D,2025-04-07 22:35:00,63.9,84,9.4
B->C,2025-04-07 22:35:00,50.9,83,11.8
A->B,2025-04-07 22:35:00,68.8,63,8.7
A->B,2025-04-07 22:36:00,65.7,65,9.1
B->D,2025-04-07 22:37:00,56.4,69,10.6
C->D,2025-04-07 22:38:00,65.4,74,9.2
A->B,2025-04-07 22:38:00,77.7,62,7.7
B->D,2025-04-07 22:38:00,55.0,75,10.9
B->D,2025-04-07 22:40:00,67.6,65,8.9
A->C,2025-04-07 22:40:00,67.6,74,8.9
B->D,2025-04-07 22:40:00,50.4,73,11.9
A->B,2025-04-07 22:41:00,79.5,79,7.5
B->D,2025-04-07 22:41:00,57.4,78,10.5
A->B,2025-04-07 22:41:00,51.0,62,11.8
B->C,2025-04-07 22:42:00,62.6,65,9.6
A->B,2025-04-07 22:43:00,63.8,67,9.4
A->B,2025-04-07 22:43:00,73.2,84,8.2
A->C,2025-04-07 22:43:00,76.4,66,7.9
A->B,2025-04-07 22:43:00,65.1,72,9.2
C->D,2025-04-07 22:44:00,73.3,72,8.2
C->D,2025-04-07 22:45:00,64.3,72,9.3
A->C,2025-04-07 22:45:00,55.8,71,10.8
C->D,2025-04-07 22:45:00,55.6,70,10.8
C->D,2025-04-07 22:45:00,55.9,63,10.7
B->C,2025-04-07 22:45:00,66.9,72,9.0
A->B,2025-04-07 22:46:00,63.2,75,9.5
B->C,2025-04-07 22:46:00,68.6,68,8.8
A->B,2025-04-07 22:47:00,58.5,70,10.2
B->D,2025-04-07 22:48:00,55.5,71,10.8
B->D,2025-04-07 22:48:00,63.5,73,9.5
B->D,2025-04-07 22:49:00,51.1,74,11.7
B->C,2025-04-07 22:49:00,64.1,84,9.4
C->D,2025-04-07 22:50:00,79.1,68,7.6
A->B,2025-04-07 22:50:00,55.2,74,10.9
A->B,2025-04-07 22:50:00,62.1,74,9.7
A->C,2025-04-07 22:50:00,62.9,69,9.5
B->C,2025-04-07 22:52:00,52.6,69,11.4
C->D,2025-04-07 22:52:00,71.5,72,8.4
A->B,2025-04-07 22:52:00,76.7,71,7.8
B->C,2025-04-07 22:53:00,78.7,72,7.6
B->C,2025-04-07 22:53:00,70.9,65,8.5
A->B,2025-04-07 22:53:00,70.9,56,8.5
B->D,2025-04-07 22:54:00,79.9,60,7.5
B->C,2025-04-07 22:56:00,54.4,77,11.0
A->C,2025-04-07 22:56:00,61.8,72,9.7
C->D,2025-04-07 22:57:00,66.9,74,9.0
A->C,2025-04-07 22:57:00,59.8,65,10.0
A->C,2025-04-07 22:58:00,65.7,67,9.1
A->C,2025-04-07 23:00:00,52.7,74,11.4
B->D,2025-04-07 23:00:00,51.1,64,11.7
C->D,2025-04-07 23:01:00,50.6,71,11.8
A->C,2025-04-07 23:02:00,54.7,77,11.0
B->D,2025-04-07 23:03:00,53.4,65,11.2
B->D,2025-04-07 23:03:00,67.2,65,8.9
C->D,2025-04-07 23:04:00,64.2,79,9.3
A->C,2025-04-07 23:04:00,65.6,65,9.1
C->D,2025-04-07 23:04:00,51.7,69,11.6
A->B,2025-04-07 23:05:00,59.1,65,10.1
B->C,2025-04-07 23:05:00,77.8,63,7.7
B->D,2025-04-07 23:05:00,50.4,70,11.9
C->D,2025-04-07 23:06:00,79.4,70,7.6
C->D,2025-04-07 23:06:00,52.0,62,11.5
A->C,2025-04-07 23:07:00,73.3,78,8.2
B->C,2025-04-07 23:08:00,70.7,62,8.5
C->D,2025-04-07 23:09:00,51.8,70,11.6
A->B,2025-04-07 23:10:00,79.5,69,7.5
C->D,2025-04-07 23:10:00,52.7,66,11.4
A->B,2025-04-07 23:10:00,50.3,74,11.9
B->D,2025-04-07 23:11:00,55.6,85,10.8
A->C,2025-04-07 23:11:00,54.5,70,11.0
A->C,2025-04-07 23:12:00,69.2,59,8.7
C->D,2025-04-07 23:12:00,70.1,62,8.6
B->C,2025-04-07 23:12:00,67.9,81,8.8
C->D,2025-04-07 23:12:00,60.2,74,10.0
A->C,2025-04-07 23:13:00,65.2,77,9.2
B->D,2025-04-07 23:13:00,63.0,77,9.5
C->D,2025-04-07 23:13:00,78.5,65,7.6
C->D,2025-04-07 23:14:00,76.2,70,7.9
B->C,2025-04-07 23:15:00,72.3,81,8.3
A->C,2025-04-07 23:16:00,60.6,77,9.9
A->B,2025-04-07 23:17:00,71.0,76,8.5
B->C,2025-04-07 23:17:00,79.3,67,7.6
A->C,2025-04-07 23:19:00,75.2,70,8.0
B->D,2025-04-07 23:20:00,79.4,77,7.6
B->C,2025-04-07 23:20:00,71.5,70,8.4
B->C,2025-04-07 23:21:00,52.0,57,11.5
B->D,2025-04-07 23:21:00,65.5,68,9.2
A->B,2025-04-07 23:22:00,57.4,62,10.5
A->C,2025-04-07 23:22:00,62.0,72,9.7
C->D,2025-04-07 23:22:00,54.7,63,11.0
B->D,2025-04-07 23:23:00,79.2,72,7.6
B->C,2025-04-07 23:24:00,61.6,70,9.7
B->C,2025-04-07 23:24:00,55.3,67,10.9
C->D,2025-04-07 23:25:00,56.5,75,10.6
A->C,2025-04-07 23:26:00,54.3,67,11.0
B->D,2025-04-07 23:26:00,52.5,76,11.4
A->C,2025-04-07 23:27:00,58.5,58,10.3
B->D,2025-04-07 23:27:00,66.1,75,9.1
C->D,2025-04-07 23:27:00,76.1,75,7.9
B->D,2025-04-07 23:27:00,79.4,74,7.6
B->D,2025-04-07 23:28:00,76.0,62,7.9
C->D,2025-04-07 23:29:00,70.9,56,8.5
A->C,2025-04-07 23:29:00,65.5,66,9.2
B->C,2025-04-07 23:30:00,64.1,70,9.4
B->D,2025-04-07 23:30:00,63.5,79,9.4
B->D,2025-04-07 23:30:00,77.7,73,7.7
A->C,2025-04-07 23:30:00,64.6,65,9.3
A->C,2025-04-07 23:32:00,65.0,67,9.2
C->D,2025-04-07 23:32:00,59.1,68,10.2
C->D,2025-04-07 23:35:00,52.2,61,11.5
C->D,2025-04-07 23:35:00,78.8,51,7.6
C->D,2025-04-07 23:36:00,51.7,70,11.6
A->B,2025-04-07 23:36:00,52.3,67,11.5
A->C,2025-04-07 23:36:00,74.7,68,8.0
B->C,2025-04-07 23:37:00,77.5,62,7.7
B->C,2025-04-07 23:37:00,64.6,65,9.3
A->B,2025-04-07 23:37:00,52.6,71,11.4
A->C,2025-04-07 23:37:00,73.8,64,8.1
B->D,2025-04-07 23:37:00,61.3,58,9.8
A->C,2025-04-07 23:38:00,72.4,76,8.3
A->B,2025-04-07 23:39:00,70.9,60,8.5
A->C,2025-04-07 23:39:00,54.5,52,11.0
B->C,2025-04-07 23:39:00,64.1,70,9.4
A->B,2025-04-07 23:40:00,71.1,70,8.4
B->D,2025-04-07 23:41:00,60.4,74,9.9
A->B,2025-04-07 23:41:00,55.0,72,10.9
A->C,2025-04-07 23:41:00,69.4,84,8.6
B->D,2025-04-07 23:41:00,69.7,79,8.6
C->D,2025-04-07 23:43:00,53.0,70,11.3
C->D,2025-04-07 23:43:00,64.4,63,9.3
B->C,2025-04-07 23:43:00,72.0,57,8.3
C->D,2025-04-07 23:44:00,57.0,56,10.5
A->C,2025-04-07 23:45:00,73.2,56,8.2
B->C,2025-04-07 23:45:00,50.1,74,12.0
A->C,2025-04-07 23:45:00,58.7,74,10.2
A->C,2025-04-07 23:46:00,74.3,79,8.1
B->D,2025-04-07 23:46:00,78.4,75,7.6
B->D,2025-04-07 23:47:00,58.9,67,10.2
B->C,2025-04-07 23:47:00,76.4,64,7.8
A->C,2025-04-07 23:47:00,76.9,58,7.8
B->D,2025-04-07 23:48:00,66.8,72,9.0
C->D,2025-04-07 23:48:00,75.2,74,8.0
A->C,2025-04-07 23:49:00,64.3,67,9.3
B->C,2025-04-07 23:49:00,76.5,72,7.8
B->D,2025-04-07 23:51:00,79.5,59,7.5
A->C,2025-04-07 23:51:00,50.4,64,11.9
B->D,2025-04-07 23:52:00,62.2,60,9.6
C->D,2025-04-07 23:52:00,66.5,94,9.0
B->D,2025-04-07 23:53:00,78.5,61,7.6
A->B,2025-04-07 23:53:00,72.7,78,8.3
C->D,2025-04-07 23:53:00,52.7,78,11.4
A->B,2025-04-07 23:53:00,63.8,75,9.4
A->C,2025-04-07 23:54:00,77.9,73,7.7
C->D,2025-04-07 23:55:00,75.4,66,8.0
C->D,2025-04-07 23:55:00,56.9,65,10.5
B->D,2025-04-07 23:55:00,66.2,60,9.1
A->C,2025-04-07 23:55:00,59.7,60,10.0
C->D,2025-04-07 23:56:00,68.4,90,8.8
B->C,2025-04-07 23:56:00,58.6,68,10.2
C->D,2025-04-07 23:57:00,58.5,77,10.2
A->C,2025-04-07 23:57:00,52.5,67,11.4
A->B,2025-04-07 23:58:00,57.2,69,10.5
A->B,2025-04-07 23:58:00,72.0,66,8.3
A->B,2025-04-07 23:59:00,72.1,69,8.3
A->C,2025-04-07 23:59:00,59.3,60,10.1
A->C,2025-04-07 23:59:00,57.8,77,10.4
B->D,2025-04-07 23:59:00,77.7,65,7.7
A->B,2026-04-26 19:40:20,7.0,165,85.7
B->C,2026-04-26 19:40:22,27.0,60,22.2
C->D,2026-04-26 19:40:24,25.0,53,24.0
A->C,2026-04-26 19:40:26,7.0,85,85.7
B->D,2026-04-26 19:40:27,27.0,131,22.2
A->B,2026-04-26 19:41:50,15.0,61,40.0
B->C,2026-04-26 19:41:52,26.0,62,23.1
C->D,2026-04-26 19:41:54,25.0,72,24.0
